trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
119,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.274417,0.129352,0.081125,0.114986,0.040000,0.054606,-0.020000,0.074013,0.118848,0.085585,0.040000,-0.052848,-0.007418
120,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.871972,0.200000,0.112000,0.077078,0.111457,0.014566,0.070000,0.020000,0.080000,0.129271,0.080000,0.016562,-0.040275,0.003489
121,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.439504,0.751073,0.163446,0.092850,0.103978,0.001656,0.070000,-0.020000,0.077600,0.124076,0.080000,0.015777,-0.070000,0.006291
122,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.965023,0.200000,0.137382,0.079838,0.094296,0.031522,0.044424,-0.005789,0.059701,0.128960,0.101218,0.015941,-0.042749,0.020000
123,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.800000,0.146538,0.060000,0.105592,0.002920,0.044005,0.000791,0.080000,0.127597,0.080000,0.040000,-0.066719,0.016679
124,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.313809,0.545800,0.144269,0.079191,0.112121,0.028672,0.047981,0.007579,0.080000,0.168000,0.080000,0.003180,-0.057429,0.002111
125,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.781659,0.569233,0.168000,0.060000,0.115897,0.006786,0.035422,0.001970,0.062542,0.154950,0.080000,0.018369,-0.052245,-0.016311
126,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.800000,0.168000,0.080568,0.100782,0.019661,0.035049,0.010572,0.080000,0.161784,0.084656,0.035630,-0.057564,-0.020000
127,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.197637,0.661602,0.112000,0.081039,0.120000,0.025800,0.030000,-0.020000,0.047940,0.168000,0.114473,0.040000,-0.059233,-0.020000
128,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.709505,0.200000,0.147549,0.060000,0.120000,0.040000,0.059305,-0.007091,0.070918,0.134525,0.083015,0.039888,-0.039854,-0.007837
129,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.800000,0.127924,0.064708,0.120000,0.000000,0.058049,-0.006418,0.080000,0.160498,0.095453,0.025454,-0.033387,-0.017924
130,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.117022,0.426299,0.157293,0.093183,0.120000,0.000457,0.030000,0.007983,0.080000,0.112000,0.080000,0.026950,-0.056900,-0.005511
131,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.946778,0.534148,0.155601,0.078673,0.080000,0.028249,0.030000,0.012940,0.080000,0.148794,0.096988,0.040000,-0.055767,-0.020000
132,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.609594,0.456739,0.135072,0.062285,0.111259,0.015528,0.047519,-0.002536,0.055680,0.151914,0.092233,0.040000,-0.070000,-0.020000
133,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.701416,0.312560,0.124636,0.089131,0.120000,0.015384,0.070000,0.019329,0.062069,0.112000,0.080000,0.037129,-0.049437,-0.020000
134,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.105410,0.349917,0.168000,0.060000,0.099753,0.013782,0.030000,-0.007097,0.080000,0.112000,0.096605,0.017864,-0.036910,0.001374
