restart,phase,trial,cot,freq,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
2,2,532,10.000000,1.555638,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,533,10.000000,1.620511,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,534,10.000000,1.762989,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,535,10.000000,1.520397,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,536,10.000000,1.551475,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,537,10.000000,1.871412,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,538,10.000000,1.839502,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,539,10.000000,1.674579,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,540,10.000000,1.955466,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,541,10.000000,1.634901,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,542,10.000000,1.608435,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,543,10.000000,1.987726,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,544,10.000000,1.573744,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,545,10.000000,1.671880,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,546,10.000000,1.702522,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,547,10.000000,1.850004,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,548,10.000000,1.530387,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,549,10.000000,1.892149,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,550,10.000000,1.569868,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,551,10.000000,1.725683,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,552,10.000000,1.524236,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,553,10.000000,1.549124,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,554,10.000000,1.632816,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,555,10.000000,1.829396,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,556,10.000000,1.680359,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,557,10.000000,1.717451,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,558,10.000000,1.770872,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,559,10.000000,1.732575,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,560,10.000000,1.893786,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,561,10.000000,1.805014,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,562,10.000000,1.821989,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,563,10.000000,1.742506,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,564,10.000000,1.760267,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,565,10.000000,1.578825,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,566,10.000000,1.983214,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,567,10.000000,1.666181,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,568,10.000000,1.846037,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,569,10.000000,1.496678,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,570,10.000000,1.598906,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,571,10.000000,1.681339,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,572,10.000000,1.994761,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,573,10.000000,1.571236,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,574,10.000000,1.653650,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,575,10.000000,1.852274,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,576,10.000000,1.709295,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,577,10.000000,1.700375,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,578,10.000000,1.652007,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,579,10.000000,1.503826,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,580,10.000000,1.562953,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,581,10.000000,1.608334,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,582,10.000000,1.591613,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,583,10.000000,1.685205,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,584,10.000000,1.965072,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,585,10.000000,1.488403,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,586,10.000000,1.847050,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,587,10.000000,1.999330,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,588,10.000000,1.999293,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,589,10.000000,1.999261,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,590,10.000000,1.999344,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,591,10.000000,1.999180,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,592,10.000000,1.999333,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,593,10.000000,1.999314,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,594,10.000000,1.999221,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,595,10.000000,1.999340,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,596,10.000000,1.477964,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,597,10.000000,1.999282,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,598,10.000000,1.477883,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,599,10.000000,1.999283,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,600,10.000000,1.477786,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,601,10.000000,1.999267,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,602,10.000000,1.477817,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,603,10.000000,1.999315,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,604,10.000000,1.477782,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,605,10.000000,1.999289,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,606,10.000000,1.477805,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,607,10.000000,1.999337,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,608,10.000000,1.477866,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,609,10.000000,1.999274,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,610,10.000000,1.477802,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,611,10.000000,1.999193,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,612,10.000000,1.477782,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,613,10.000000,1.999307,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,614,10.000000,1.477827,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,615,10.000000,1.999311,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,616,10.000000,1.477778,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,617,10.000000,1.999308,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,618,10.000000,1.477788,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,619,10.000000,1.999336,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,620,10.000000,1.477832,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,621,10.000000,1.999310,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,622,10.000000,1.477801,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,623,10.000000,1.999313,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,624,10.000000,1.477845,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,625,10.000000,1.999302,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,626,10.000000,1.477782,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,627,10.000000,1.999341,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,628,10.000000,1.477796,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,629,10.000000,1.999270,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,630,10.000000,1.477801,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,631,10.000000,1.999267,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,632,10.000000,1.477849,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,633,10.000000,1.999326,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,634,10.000000,1.477792,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,635,10.000000,1.999267,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,636,10.000000,1.477837,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,637,10.000000,1.999338,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,638,10.000000,1.477821,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,639,10.000000,1.999287,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,640,10.000000,1.477791,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,641,10.000000,1.999289,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,642,10.000000,1.477785,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,643,10.000000,1.999297,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,644,10.000000,1.477972,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,645,10.000000,1.999343,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,646,10.000000,1.477789,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,647,10.000000,1.999318,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,648,10.000000,1.477850,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,649,10.000000,1.999329,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,650,10.000000,1.477891,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,651,10.000000,1.999324,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,652,10.000000,1.477816,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,653,10.000000,1.999277,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,654,10.000000,1.477788,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,655,10.000000,1.999336,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,656,10.000000,1.477847,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,657,10.000000,1.999284,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,658,10.000000,1.477782,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,659,10.000000,1.999313,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,660,10.000000,1.478034,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,661,10.000000,1.999290,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,662,10.000000,1.477834,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,663,10.000000,1.999344,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,664,10.000000,1.477854,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,665,10.000000,1.999344,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,666,10.000000,1.477803,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,667,10.000000,1.999339,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,668,10.000000,1.477802,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,669,10.000000,1.999273,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,670,10.000000,1.477857,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,671,10.000000,1.999343,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,672,10.000000,1.477881,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,673,10.000000,1.999280,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,674,10.000000,1.477802,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,675,10.000000,1.999225,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,676,10.000000,1.477821,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,677,10.000000,1.999311,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,678,10.000000,1.477850,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,679,10.000000,1.999301,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,680,10.000000,1.477783,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,681,10.000000,1.999306,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,682,10.000000,1.477797,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,683,10.000000,1.999247,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,684,10.000000,1.477783,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,685,10.000000,1.999343,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,686,10.000000,1.477804,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,687,10.000000,1.999280,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,688,10.000000,1.477802,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,689,10.000000,1.999205,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,690,10.000000,1.477797,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,691,10.000000,1.999323,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,692,10.000000,1.477809,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,693,10.000000,1.999312,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,694,10.000000,1.477812,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,695,10.000000,1.999286,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,696,10.000000,1.477797,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,697,10.000000,1.999111,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,698,10.000000,1.477827,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,699,10.000000,1.999311,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,700,10.000000,1.477873,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,701,10.000000,1.999334,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,702,10.000000,1.477843,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,703,10.000000,1.999335,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,704,10.000000,1.477829,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,705,10.000000,1.999327,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
