trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
69,-0.055023,0.244496,1.805984,0.361197,0.085862,1.000000,1.999997,0.200060,0.139916,0.099853,0.100108,-0.007664,0.064173,-0.025225,0.039543,0.116760,0.084958,0.035566,-0.048410,-0.015410
70,-0.040546,0.234559,1.815600,0.363120,0.084553,1.000000,1.996967,0.200271,0.140212,0.099597,0.101867,-0.007557,0.063968,-0.023324,0.039761,0.113355,0.084821,0.035561,-0.048358,-0.015589
71,-0.051817,0.255610,1.858538,0.371708,0.083957,1.000000,1.999261,0.203394,0.140074,0.099415,0.100738,-0.007020,0.064382,-0.025097,0.040908,0.117350,0.085961,0.035893,-0.047577,-0.015209
72,-0.044742,0.246155,1.860508,0.372102,0.085344,1.000000,1.999878,0.203018,0.139864,0.099869,0.100540,-0.007671,0.063770,-0.023146,0.040074,0.114383,0.084539,0.036685,-0.048086,-0.015376
73,-0.048755,0.249276,1.845909,0.369182,0.084330,1.000000,1.995489,0.201269,0.139506,0.099798,0.101664,-0.007563,0.063647,-0.024714,0.040947,0.113332,0.086202,0.036052,-0.048700,-0.014187
74,-0.043336,0.241387,1.860386,0.372077,0.087013,1.000000,1.994700,0.201059,0.140013,0.099883,0.102024,-0.007631,0.063987,-0.024527,0.040024,0.116035,0.083724,0.037115,-0.046256,-0.014225
75,-0.041778,0.239478,1.848302,0.369660,0.085980,1.000000,1.997989,0.200024,0.139288,0.099863,0.100476,-0.007584,0.063677,-0.024716,0.040071,0.116705,0.084962,0.036201,-0.049503,-0.015312
76,-0.047661,0.242124,1.850910,0.370182,0.087860,1.000000,1.996903,0.200054,0.139634,0.099898,0.101073,-0.007674,0.063202,-0.023133,0.040544,0.115200,0.083806,0.037213,-0.049201,-0.015153
77,-0.058907,0.237601,1.754156,0.350831,0.086069,1.000000,1.979781,0.200093,0.140273,0.099691,0.100053,-0.007443,0.062458,-0.023754,0.040336,0.114353,0.085196,0.034983,-0.048027,-0.014469
78,-0.033464,0.230763,1.828661,0.365732,0.084216,1.000000,1.997472,0.200001,0.140217,0.099900,0.099726,-0.007692,0.064256,-0.023822,0.039560,0.111619,0.085842,0.035519,-0.047591,-0.015600
79,-0.046219,0.249572,1.851754,0.370351,0.083499,1.000000,1.998837,0.200058,0.139112,0.099889,0.102672,-0.007697,0.062674,-0.026442,0.039689,0.115141,0.087620,0.035615,-0.049208,-0.015151
80,-0.042430,0.237335,1.822028,0.364406,0.084751,1.000000,1.990370,0.203903,0.139894,0.099490,0.101232,-0.007585,0.063406,-0.023085,0.040235,0.112865,0.085482,0.035665,-0.048331,-0.015235
81,-0.046249,0.237553,1.822983,0.364597,0.086646,1.000000,1.999999,0.201412,0.139888,0.099735,0.101804,-0.007427,0.062353,-0.022414,0.039105,0.115602,0.083820,0.036743,-0.048306,-0.015592
82,-0.052716,0.251363,1.843867,0.368773,0.085063,1.000000,1.998135,0.202471,0.140264,0.099029,0.101514,-0.007670,0.060536,-0.025411,0.039647,0.116016,0.085787,0.036079,-0.049057,-0.015042
83,-0.058357,0.242015,1.764981,0.352996,0.084669,1.000000,1.980527,0.200026,0.140272,0.099426,0.101481,-0.007205,0.063887,-0.024039,0.040474,0.115941,0.086168,0.034764,-0.046853,-0.015499
84,-0.047447,0.244168,1.845483,0.369097,0.086188,1.000000,1.998027,0.200463,0.140267,0.099891,0.103834,-0.007504,0.064094,-0.023258,0.042506,0.111624,0.085436,0.036394,-0.046777,-0.015268
85,-0.080792,0.275220,1.877851,0.375570,0.090571,1.000000,1.998781,0.202231,0.139949,0.099027,0.103122,-0.007635,0.062158,-0.024024,0.039598,0.113402,0.083249,0.038392,-0.048918,-0.015232
86,-0.047295,0.245176,1.844403,0.368881,0.085500,1.000000,1.998996,0.200118,0.140279,0.099241,0.101200,-0.007414,0.062515,-0.024536,0.039248,0.117756,0.084662,0.036672,-0.048325,-0.015292
87,-0.041857,0.237373,1.831478,0.366296,0.085390,1.000000,1.997550,0.201658,0.140261,0.099899,0.100571,-0.007574,0.064318,-0.022341,0.041295,0.110874,0.085022,0.036323,-0.047785,-0.015599
88,-0.044283,0.237710,1.829426,0.365885,0.086229,1.000000,1.994458,0.200251,0.140246,0.099513,0.100069,-0.007597,0.063998,-0.023501,0.041032,0.113685,0.085267,0.036410,-0.047477,-0.015600
89,-0.044451,0.246837,1.850753,0.370151,0.083882,1.000000,1.991333,0.203334,0.140279,0.099164,0.099276,-0.007700,0.064384,-0.025032,0.039381,0.113771,0.087241,0.035477,-0.048093,-0.015574
90,-0.061883,0.264634,1.856823,0.371365,0.084307,1.000000,1.999548,0.206930,0.140254,0.099724,0.101286,-0.007681,0.063945,-0.022199,0.039984,0.112668,0.087606,0.035709,-0.048119,-0.014970
91,-0.040786,0.231767,1.813243,0.362649,0.085834,1.000000,1.983722,0.200027,0.140005,0.099878,0.101447,-0.007541,0.064346,-0.022761,0.040763,0.112929,0.085672,0.035825,-0.047657,-0.015437
92,-0.047828,0.241388,1.814314,0.362863,0.084651,1.000000,1.995523,0.201133,0.138976,0.099850,0.100710,-0.007611,0.064114,-0.022948,0.041136,0.109478,0.086595,0.035496,-0.047021,-0.014992
93,-0.045325,0.236062,1.802895,0.360579,0.084921,1.000000,1.997694,0.200597,0.140203,0.099883,0.101438,-0.007362,0.061590,-0.023424,0.039630,0.111984,0.083454,0.035900,-0.050270,-0.015600
94,-0.048523,0.233010,1.807428,0.361486,0.088499,1.000000,1.988867,0.200051,0.140198,0.099518,0.101094,-0.007694,0.064098,-0.021374,0.039199,0.113332,0.083390,0.037161,-0.047149,-0.015418
95,-0.042915,0.242441,1.847097,0.369419,0.084947,1.000000,1.999167,0.200108,0.140193,0.099825,0.100352,-0.007630,0.064381,-0.024324,0.041179,0.113192,0.086564,0.036044,-0.048395,-0.015352
96,-0.049567,0.235688,1.792704,0.358541,0.086210,1.000000,1.985982,0.202047,0.140063,0.099839,0.099688,-0.007671,0.064033,-0.022459,0.041161,0.112391,0.086300,0.035155,-0.047846,-0.015050
97,-0.047290,0.239817,1.820980,0.364196,0.085835,1.000000,1.983176,0.200152,0.139911,0.099900,0.101454,-0.007692,0.063844,-0.025520,0.041126,0.115543,0.085899,0.035559,-0.048328,-0.014324
98,-0.039482,0.242551,1.855619,0.371124,0.084027,1.000000,1.996724,0.200005,0.139695,0.099893,0.100602,-0.007697,0.064399,-0.025716,0.040071,0.113131,0.086684,0.035921,-0.048379,-0.015237
