trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
339,-8.160721,2.142248,1.357918,0.271584,0.256488,1.000000,2.500000,0.650000,0.197190,0.128497,0.103780,0.025447,0.117764,0.039694,0.065765,0.173975,0.113885,0.037483,-0.130637,0.045148
340,-8.200724,2.184686,1.153202,0.230640,0.275464,1.000000,2.500000,0.650000,0.175973,0.122470,0.104270,0.025917,0.131875,0.023385,0.068737,0.160853,0.109302,0.022213,-0.125819,0.034230
341,-8.328573,2.727040,1.042146,0.208429,0.240032,1.000000,2.500000,0.650000,0.199457,0.125634,0.106031,0.033358,0.115656,0.039959,0.065659,0.180363,0.116635,0.025875,-0.146176,0.033723
342,-8.290893,2.553117,0.946087,0.189217,0.211564,1.000000,2.500000,0.650000,0.186124,0.122296,0.096036,0.035299,0.118667,0.024249,0.061232,0.163528,0.109871,0.030083,-0.115500,0.024054
343,-8.082538,1.860033,1.441639,0.288328,0.280073,1.000000,2.500000,0.650000,0.191683,0.124478,0.097072,0.024498,0.115894,0.033496,0.066324,0.162675,0.114290,0.027674,-0.128081,0.036168
344,-8.206547,2.233776,1.191938,0.238388,0.249064,1.000000,2.500000,0.650000,0.188487,0.123233,0.102755,0.032414,0.115261,0.032256,0.067032,0.167531,0.119078,0.039412,-0.118077,0.041249
345,-8.480592,3.285937,0.836833,0.167367,0.254864,1.000000,2.500000,0.650000,0.187222,0.123796,0.108420,0.030080,0.117775,0.034778,0.069569,0.187147,0.115592,0.020764,-0.137913,0.041622
346,-8.166473,2.230373,1.221955,0.244391,0.212539,1.000000,2.500000,0.650000,0.191227,0.122691,0.102025,0.030650,0.109660,0.032602,0.066394,0.174509,0.107102,0.048582,-0.143490,0.025882
347,-8.162237,2.055454,1.277814,0.255563,0.267548,1.000000,2.500000,0.650000,0.201058,0.134487,0.096217,0.030846,0.104760,0.030367,0.069233,0.161799,0.116752,0.027652,-0.125976,0.042177
348,-8.272793,2.405598,1.121472,0.224294,0.280036,1.000000,2.500000,0.650000,0.202764,0.131042,0.096171,0.026038,0.113491,0.030464,0.062888,0.160800,0.112308,0.043707,-0.124138,0.039357
349,-8.253335,2.435371,1.172041,0.234408,0.268939,1.000000,2.500000,0.650000,0.190757,0.124757,0.108422,0.019376,0.126655,0.020500,0.067893,0.190067,0.119989,0.025963,-0.120966,0.029388
350,-8.176414,2.004029,1.106303,0.221261,0.240481,1.000000,2.500000,0.650000,0.175483,0.120064,0.101751,0.027631,0.122625,0.023106,0.061565,0.162994,0.117037,0.027049,-0.120986,0.037894
351,-8.091643,1.829676,1.365463,0.273093,0.253455,1.000000,2.500000,0.650000,0.182585,0.125088,0.098991,0.026959,0.119682,0.036383,0.051810,0.164827,0.113511,0.035900,-0.137309,0.049239
352,-9.725848,8.839493,0.305300,0.061060,0.283608,1.000000,2.500000,0.650000,0.189580,0.130996,0.104678,0.017523,0.121629,0.035089,0.044295,0.166309,0.115658,0.042420,-0.142817,0.033282
353,-8.085804,1.860875,1.427332,0.285466,0.242515,1.000000,2.500000,0.650000,0.177175,0.120012,0.112495,0.022373,0.116400,0.035793,0.065150,0.171163,0.116405,0.031227,-0.141749,0.040984
354,-8.824074,4.812248,0.674312,0.134862,0.318910,1.000000,2.500000,0.650000,0.193253,0.136635,0.100367,0.021139,0.104661,0.031881,0.068546,0.189616,0.099760,0.031956,-0.127173,0.030882
355,-8.184000,2.125671,1.244646,0.248929,0.274436,1.000000,2.500000,0.650000,0.192694,0.134475,0.098448,0.029141,0.121173,0.030397,0.069726,0.174716,0.108951,0.031339,-0.118845,0.049787
356,-8.120397,1.955556,1.388751,0.277750,0.259389,1.000000,2.500000,0.650000,0.201129,0.130489,0.102643,0.033688,0.111725,0.035844,0.063465,0.161317,0.116227,0.037278,-0.121768,0.045200
357,-8.183028,2.191000,1.240532,0.248106,0.239717,1.000000,2.500000,0.650000,0.195410,0.131286,0.098237,0.039850,0.104223,0.025448,0.066495,0.164635,0.114016,0.038902,-0.135828,0.045104
358,-8.695720,4.152659,0.668208,0.133642,0.249796,1.000000,2.500000,0.650000,0.174397,0.121787,0.101520,0.009886,0.110542,0.037829,0.062132,0.172479,0.106097,0.035854,-0.137663,0.033681
359,-8.370055,2.758502,0.910753,0.182151,0.268177,1.000000,2.500000,0.650000,0.188942,0.130878,0.097357,0.032420,0.116937,0.037308,0.062804,0.165608,0.112492,0.026634,-0.112092,0.045537
360,-8.059393,1.727450,1.396318,0.279264,0.255665,1.000000,2.500000,0.650000,0.177747,0.121005,0.105909,0.022477,0.115392,0.029331,0.058172,0.164566,0.111752,0.022174,-0.117358,0.044235
361,-8.839904,4.705698,0.568386,0.113677,0.271180,1.000000,2.500000,0.650000,0.197055,0.131211,0.099825,0.022190,0.106962,0.026014,0.069984,0.160142,0.108370,0.033217,-0.148366,0.029957
362,-8.536637,3.583444,0.771410,0.154282,0.207307,1.000000,2.500000,0.650000,0.193962,0.125400,0.104269,0.030836,0.126135,0.039677,0.068212,0.189589,0.096955,0.022730,-0.142044,0.040880
363,-8.114528,1.983432,1.384495,0.276899,0.242104,1.000000,2.500000,0.650000,0.194294,0.127726,0.102444,0.031448,0.110365,0.030167,0.062303,0.169051,0.108446,0.030857,-0.133383,0.042838
364,-8.137046,1.957521,1.271131,0.254226,0.243972,1.000000,2.500000,0.650000,0.177147,0.120321,0.108022,0.020015,0.111947,0.029791,0.068463,0.160132,0.109885,0.035617,-0.122098,0.047521
365,-8.534321,3.219080,0.700290,0.140058,0.274083,1.000000,2.500000,0.650000,0.189111,0.127302,0.100621,0.022458,0.115514,0.026841,0.059465,0.161186,0.119152,0.028907,-0.115576,0.044184
366,-8.360611,2.719117,0.823456,0.164691,0.254824,1.000000,2.500000,0.650000,0.166908,0.122236,0.102997,0.031390,0.116168,0.027210,0.065039,0.172212,0.111346,0.027732,-0.130114,0.039759
367,-8.466016,3.227882,0.838467,0.167693,0.225312,1.000000,2.500000,0.650000,0.190191,0.121453,0.113543,0.026915,0.110276,0.039970,0.065100,0.175107,0.111593,0.024129,-0.139457,0.037804
368,-8.312796,2.625251,1.028110,0.205622,0.256474,1.000000,2.500000,0.650000,0.174755,0.121353,0.105763,0.026696,0.105105,0.039620,0.064681,0.177504,0.117511,0.031264,-0.131750,0.049338
369,-8.710981,4.027115,0.609478,0.121896,0.286938,1.000000,2.500000,0.650000,0.182003,0.139836,0.107372,0.027722,0.118861,0.025747,0.059535,0.170173,0.114836,0.023774,-0.123015,0.036588
370,-8.521859,3.315376,0.732517,0.146503,0.253348,1.000000,2.500000,0.650000,0.170342,0.120001,0.114318,0.016118,0.125703,0.031168,0.063457,0.163498,0.108542,0.022199,-0.135244,0.040409
371,-8.123544,1.953427,1.305997,0.261199,0.254861,1.000000,2.500000,0.650000,0.190834,0.120123,0.098291,0.029939,0.105387,0.036941,0.064674,0.161259,0.119528,0.027482,-0.129072,0.046076
